PlayerID,Age,PlayTimeHours,InGamePurchases,GameDifficulty,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel,IsChurn,EngagementCode,TotalWeeklyMinutes,AvgWeeklyPlayHours,PlayTimePerLevel,AchievementsPerLevel,AchievementsPerHour,EngagementIntensity,IsMale,GameGenre_RPG,GameGenre_Simulation,GameGenre_Sports,GameGenre_Strategy,Location_Europe,Location_Other,Location_USA
9052,28,11.216713856822746,0,1,8,134,64,25,Medium,0,1,1072,17.866666666666667,0.1725648285665038,0.38461538461538464,2.209121863139424,10.96857973186989,1,0,1,0,0,1,0,0
9053,45,23.70289731941193,1,1,1,50,95,26,Low,1,0,50,0.8333333333333334,0.24690518041054096,0.2708333333333333,1.0923040019500596,2.024054075661368,1,0,1,0,0,1,0,0
9054,29,9.210122598314191,1,1,15,171,6,16,High,0,2,2565,42.75,1.3157317997591702,2.2857142857142856,1.718559538936379,16.748084888641205,1,1,0,0,0,1,0,0
9055,22,12.818930926253454,1,1,8,46,8,0,Medium,0,1,368,6.133333333333334,1.424325658472606,0.0,0.0,3.3287669100804584,0,1,0,0,0,0,0,1
9056,28,7.181065650658029,0,1,8,139,20,1,Medium,0,1,1112,18.533333333333335,0.3419555071741919,0.047619047619047616,0.13734253308231395,16.9904516031869,1,0,1,0,0,0,0,1
9057,37,1.3216351452681234,1,1,15,36,88,36,Medium,0,1,540,9.0,0.014849833092900264,0.4044943820224719,25.322953023372477,15.506312468336791,1,0,1,0,0,0,0,1
9058,35,21.68627463251469,0,1,15,148,73,43,High,0,2,2220,37.0,0.29305776530425254,0.581081081081081,1.973719726080434,6.523768331177729,1,0,1,0,0,0,0,1
9059,30,15.154138638867636,0,1,9,153,46,19,Medium,0,1,1377,22.95,0.3224284816780348,0.40425531914893614,1.2455636106248495,9.47125708280568,0,0,0,0,1,0,0,1
9060,32,12.55512156935372,0,3,11,138,27,13,High,0,2,1518,25.3,0.44839719890548996,0.4642857142857143,1.0272520835739307,10.180653806307365,1,0,0,0,0,0,0,1
9061,38,19.463563663701805,0,2,19,155,35,30,High,0,2,2945,49.083333333333336,0.540654546213939,0.8333333333333334,1.5334629475335282,7.574438281976195,0,0,0,0,1,0,0,1
9062,40,3.529623978015405,0,1,2,94,76,42,Medium,0,1,188,3.1333333333333333,0.045839272441758505,0.5454545454545454,11.571446589066406,20.752274461683875,0,0,1,0,0,1,0,0
9063,39,20.855935292615897,0,3,16,140,10,16,High,0,2,2240,37.333333333333336,1.8959941175105361,1.4545454545454546,0.7635068431251462,6.40558265412231,1,0,0,0,0,0,1,0
9064,43,14.627357000797517,0,1,1,16,38,43,Low,1,0,16,0.26666666666666666,0.375060435917885,1.1025641025641026,2.9197363788812525,1.0238455548934773,1,0,0,1,0,0,1,0
9065,29,17.00264693146226,1,1,16,135,80,43,High,0,2,2160,36.0,0.20990922137607726,0.5308641975308642,2.5142307019679286,7.498897274048504,0,0,1,0,0,0,0,1
9066,15,14.896177519430692,0,1,6,49,58,42,Medium,0,1,294,4.9,0.2524775850750965,0.711864406779661,2.800713711582848,3.0825020631598288,0,0,1,0,0,0,0,1
9067,39,19.752971845981367,0,2,7,46,26,47,Medium,0,1,322,5.366666666666666,0.7315915498511617,1.7407407407407407,2.3674037501601415,2.2165500122772777,0,0,0,1,0,0,1,0
9068,21,19.025309404996168,0,1,13,30,3,40,Medium,0,1,390,6.5,4.756327351249042,10.0,2.091469432099784,1.4981041937117445,0,0,0,0,0,1,0,0
9069,23,13.724648498671089,1,2,17,167,72,24,High,0,2,2839,47.31666666666667,0.18800888354343956,0.3287671232876712,1.7360296720966923,11.341527100974389,1,0,1,0,0,0,1,0
9070,38,20.16071100731581,0,1,13,79,29,32,Medium,0,1,1027,17.116666666666667,0.6720237002438604,1.0666666666666667,1.5794115018197201,3.733333911733289,0,0,0,0,0,1,0,0
9071,15,18.85035866001133,0,2,7,111,45,2,Medium,0,1,777,12.95,0.40979040565242025,0.043478260869565216,0.10553889959984557,5.591838510384711,1,0,0,0,1,0,0,0
9072,22,12.082181787612544,1,1,7,79,46,32,Medium,0,1,553,9.216666666666667,0.2570676976087775,0.6808510638297872,2.626787266673299,6.038748068369202,1,1,0,0,0,1,0,0
9073,38,2.2623788685222417,0,2,12,131,12,37,High,0,2,1572,26.2,0.17402914373248013,2.8461538461538463,15.662178701735897,40.154747587406675,0,0,0,0,1,1,0,0
9074,25,20.812949081354795,1,1,19,109,91,48,High,0,2,2071,34.516666666666666,0.22622770740603038,0.5217391304347826,2.295228655378643,4.997031790312603,1,1,0,0,0,1,0,0
9075,31,9.00911457935074,0,1,14,106,23,1,High,0,2,1484,24.733333333333334,0.37537977413961415,0.041666666666666664,0.1097801538545666,10.590347343878232,1,0,1,0,0,0,0,1
9076,22,19.663555948593377,1,2,3,29,9,30,Low,1,0,87,1.45,1.9663555948593376,3.0,1.517945458703507,1.403437049854631,1,0,0,0,1,0,0,0
9077,49,18.53536572246272,1,1,0,83,15,4,Low,1,0,0,0.0,1.15846035765392,0.25,0.21464563988558993,4.248704691745931,1,0,0,0,1,0,0,1
9078,49,2.040757120839902,1,1,12,70,33,33,Medium,0,1,840,14.0,0.06002226825999711,0.9705882352941176,15.415106963209738,23.0205824464747,0,0,0,1,0,0,0,1
9079,47,6.534987238893371,0,1,10,14,15,25,Low,1,0,140,2.3333333333333335,0.4084367024308357,1.5625,3.7679047600051865,1.8579991652455825,1,1,0,0,0,0,0,0
9080,19,19.8608123586172,1,1,1,139,24,0,Low,1,0,139,2.316666666666667,0.794432494344688,0.0,0.0,6.6632112695545045,0,1,0,0,0,1,0,0
9081,42,13.981026479981786,0,2,12,34,14,15,Medium,0,1,408,6.8,0.9320684319987858,1.0,1.0652632477699455,2.269537407562298,1,0,1,0,0,0,0,1
9082,21,7.743327855210592,0,1,5,77,40,38,Medium,0,1,385,6.416666666666667,0.18886165500513638,0.926829268292683,4.844882261903064,8.806715392024538,1,0,0,1,0,0,0,1
9083,23,3.7993760618991423,1,1,12,41,73,10,Medium,0,1,492,8.2,0.05134291975539382,0.13513513513513514,2.564512845454979,8.542777117527242,1,0,0,1,0,0,0,1
9084,22,10.391518408495156,0,1,19,102,14,24,High,0,2,1938,32.3,0.6927678938996771,1.6,2.2875621111779973,8.954030212858553,1,1,0,0,0,0,0,1
9085,26,15.07465364685181,0,2,4,117,4,49,Medium,0,1,468,7.8,3.014930729370362,9.8,3.2290687577021386,7.278539405601079,1,0,0,1,0,0,0,1
9086,48,8.45765169975634,1,1,3,122,89,24,Medium,0,1,366,6.1,0.09397390777507045,0.26666666666666666,2.8045076899639825,12.899608049971127,0,0,0,0,0,0,0,0
9087,47,14.432201516019694,0,3,18,14,78,4,Low,1,0,252,4.2,0.1826860951394898,0.05063291139240506,0.2752507935972789,0.9071939596866352,1,0,1,0,0,1,0,0
9088,37,19.501707922419776,0,2,11,147,40,49,High,0,2,1617,26.95,0.4756514127419458,1.1951219512195121,2.499782171733895,7.170134339844301,1,0,0,0,1,0,0,1
9089,38,6.496475465416331,1,2,8,107,11,7,Medium,0,1,856,14.266666666666667,0.5413729554513609,0.5833333333333334,1.0611727484926228,14.273374266830547,1,1,0,0,0,1,0,0
9090,49,2.1494952130714235,0,2,14,36,59,35,Medium,0,1,504,8.4,0.03582492021785706,0.5833333333333334,15.559046223624357,11.430403148602467,1,0,0,1,0,0,0,1
9091,36,4.31332838120464,0,1,1,73,76,15,Low,1,0,73,1.2166666666666666,0.05601725170395636,0.19480519480519481,3.3987953545178247,13.739034135031085,1,0,0,1,0,0,0,1
9092,41,5.694275828168046,1,1,7,12,77,28,Low,1,0,84,1.4,0.07300353625856469,0.358974358974359,4.832355384926964,1.7925762708352453,0,0,0,1,0,1,0,0
9093,49,3.1093326260751075,0,1,0,99,80,42,Low,1,0,0,0.0,0.03838682254413713,0.5185185185185185,13.086832962952927,24.091503172999786,1,0,1,0,0,0,0,0
9094,15,9.744040836920972,1,3,4,32,33,42,Low,1,0,128,2.1333333333333333,0.2865894363800286,1.2352941176470589,4.26654061028223,2.978395231897738,1,0,0,0,1,0,0,0
9095,49,7.838044518431901,0,1,19,126,3,14,High,0,2,2394,39.9,1.9595111296079752,3.5,1.7636585392652335,14.256547332073826,1,0,0,1,0,1,0,0
9096,28,9.208410715098555,1,2,1,84,61,39,Low,1,0,84,1.4,0.14852275346933153,0.6290322580645161,4.189759261131515,8.22850905437821,1,0,0,0,1,0,0,1
9097,17,8.644038308703859,0,1,3,117,1,11,Medium,0,1,351,5.85,4.3220191543519295,5.5,1.2579999780022173,12.131847287915283,1,0,0,0,1,1,0,0
9098,15,5.970601392200956,0,1,11,55,54,37,Medium,0,1,605,10.083333333333334,0.1085563889491083,0.6727272727272727,6.094948030607769,7.890280465834216,0,0,1,0,0,1,0,0
9099,19,15.377172223047586,0,3,14,93,65,42,High,0,2,1302,21.7,0.23298745792496342,0.6363636363636364,2.7136740093552985,5.67863601441042,0,0,0,1,0,0,0,1
9100,40,5.80504022403155,0,2,5,40,89,29,Medium,0,1,200,3.3333333333333335,0.06450044693368388,0.32222222222222224,4.911058841221715,5.877996115106366,1,0,0,1,0,1,0,0
9101,28,22.350824629219,0,3,11,109,53,18,Medium,0,1,1199,19.983333333333334,0.4139041598003519,0.3333333333333333,0.801752287378059,4.6679293656981935,0,0,0,0,1,1,0,0
9102,41,7.648375781283178,0,1,2,33,54,33,Low,1,0,66,1.1,0.13906137784151235,0.6,4.258957093913042,3.815745387870243,1,0,0,1,0,1,0,0
9103,23,22.876692544657125,0,2,8,91,38,14,Medium,0,1,728,12.133333333333333,0.5865818601194135,0.358974358974359,0.6093131103525813,3.8112481378985223,0,0,1,0,0,1,0,0
9104,29,4.557998876469405,0,1,16,36,22,36,Medium,0,1,576,9.6,0.19817386419432195,1.565217391304348,7.728640764998789,6.477151363310134,0,0,0,1,0,0,1,0
9105,29,2.0673841286865047,1,1,15,101,73,45,High,0,2,1515,25.25,0.027937623360628442,0.6081081081081081,20.76235559926853,32.92707915367925,1,0,0,1,0,1,0,0
9106,40,7.383373195576563,0,1,15,24,56,17,Medium,0,1,360,6.0,0.12953286308029058,0.2982456140350877,2.2717028211353587,2.862809449144344,1,0,0,1,0,0,0,0
9107,27,7.733396192629242,0,3,17,72,45,48,Medium,0,1,1224,20.4,0.1681173085354183,1.0434782608695652,6.127610402900997,8.244215470353458,1,0,1,0,0,0,1,0
9108,46,19.40450332244644,1,2,9,127,75,32,Medium,0,1,1143,19.05,0.25532241213745316,0.42105263157894735,1.6406467507005582,6.22411621557535,1,0,0,0,1,0,0,0
9109,46,18.55396821448505,0,1,12,96,2,21,Medium,0,1,1152,19.2,6.1846560714950165,7.0,1.1257658294760695,4.909489416520878,1,0,0,0,1,0,1,0
9110,18,4.456026910768445,0,1,16,121,10,35,High,0,2,1936,32.266666666666666,0.4050933555244041,3.1818181818181817,7.682131972766752,22.177309969125126,0,0,0,1,0,0,0,0
9111,44,22.14322250875968,0,3,7,60,5,30,Medium,0,1,420,7.0,3.6905370847932804,5.0,1.3487254370712514,2.592551662902177,1,0,1,0,0,0,0,1
9112,37,8.499982200955518,0,2,18,145,88,15,High,0,2,2610,43.5,0.09550541798826424,0.16853932584269662,1.7441896563847998,15.263186491593189,1,0,0,1,0,0,0,1
9113,29,23.694606600294044,0,2,3,51,72,44,Low,1,0,153,2.55,0.3245836520588225,0.6027397260273972,1.8491585399632648,2.0652282834662663,0,0,1,0,0,0,0,1
9114,43,23.165252611397225,0,1,14,96,42,47,High,0,2,1344,22.4,0.5387268049162145,1.0930232558139534,2.0201800850842924,3.9726462430904967,0,0,1,0,0,0,0,1
9115,27,6.549913698732847,0,3,18,111,34,9,High,0,2,1998,33.3,0.18714039139236704,0.2571428571428571,1.3534010225899573,14.702154809879467,1,0,0,0,1,0,0,1
9116,46,10.825598338043754,0,2,12,142,24,18,High,0,2,1704,28.4,0.43302393352175017,0.72,1.6475070236952285,12.007849069520342,0,0,0,0,0,0,0,0
9117,21,20.277652343428397,1,1,17,142,12,20,High,0,2,2414,40.233333333333334,1.5598194110329535,1.5384615384615385,0.9814673281758001,6.673668584676199,0,0,0,0,0,0,0,1
9118,36,7.245611011215005,0,1,3,69,52,14,Low,1,0,207,3.45,0.13670964172103783,0.2641509433962264,1.905899996423078,8.368088175170021,1,1,0,0,0,0,0,0
9119,42,10.776915901085236,0,2,7,154,23,19,Medium,0,1,1078,17.966666666666665,0.44903816254521817,0.7916666666666666,1.7468186913263062,13.07642860774857,1,1,0,0,0,0,1,0
9120,16,4.622791147216765,1,1,17,149,48,14,High,0,2,2533,42.21666666666667,0.09434267647381153,0.2857142857142857,2.964348742851032,26.499294762842784,0,0,0,0,0,0,0,1
9121,20,11.929378551497177,0,2,11,75,69,25,Medium,0,1,825,13.75,0.1704196935928168,0.35714285714285715,2.0782453468378463,5.800742835495003,0,0,0,0,1,0,0,1
9122,42,6.566794339859006,0,3,15,17,19,43,Low,1,0,255,4.25,0.3283397169929503,2.15,6.449876478551969,2.246658127134557,1,1,0,0,0,0,0,0
9123,42,2.7313181997200733,0,2,17,62,77,35,Medium,0,1,1054,17.566666666666666,0.035016899996411194,0.44871794871794873,12.361733133160511,16.616111701395848,1,0,0,0,0,0,0,1
9124,34,16.591687482718527,0,2,13,124,35,43,High,0,2,1612,26.866666666666667,0.4608802078532924,1.1944444444444444,2.5761325836299873,7.0487837009276895,0,0,0,0,1,0,0,1
9125,44,8.583797272700018,0,2,11,34,8,11,Medium,0,1,374,6.233333333333333,0.9537552525222242,1.2222222222222223,1.2667269461231694,3.5476543412339177,0,1,0,0,0,0,0,1
9126,25,12.763140085923611,0,2,7,108,76,1,Medium,0,1,756,12.6,0.165755066050956,0.012987012987012988,0.07774151516038606,7.847046482543477,0,1,0,0,0,0,0,1
9127,42,13.297752190463775,0,1,19,157,85,7,High,0,2,2983,49.71666666666667,0.15462502547050902,0.08139534883720931,0.5224757034230298,10.980747036916394,0,0,0,0,0,0,0,0
9128,39,14.173755660725837,0,1,15,108,49,32,High,0,2,1620,27.0,0.28347511321451674,0.64,2.2418766833768795,7.117552332777831,0,1,0,0,0,1,0,0
9129,47,18.49464367093109,0,1,2,65,92,45,Medium,0,1,130,2.1666666666666665,0.19886713624657087,0.4838709677419355,2.4200517523413616,3.3342491967125816,0,0,0,0,1,0,0,1
9130,15,17.223879815467022,1,3,5,94,76,14,Medium,0,1,470,7.833333333333333,0.22368675085022108,0.18181818181818182,0.8081330596337079,5.158067379275628,0,0,0,0,0,1,0,0
9131,41,18.224655455153925,0,2,1,70,5,43,Low,1,0,70,1.1666666666666667,3.0374425758589876,7.166666666666667,2.3465652658645744,3.6411575834631535,0,0,0,0,1,0,0,1
9132,27,19.48783440802375,0,2,16,154,13,27,High,0,2,2464,41.06666666666667,1.3919881720016964,1.9285714285714286,1.3784065883740577,7.516655832579759,1,1,0,0,0,0,0,1
9133,17,9.483212067452136,0,2,7,78,54,36,Medium,0,1,546,9.1,0.17242203759003885,0.6545454545454545,3.7565692741234753,7.440467625583129,0,0,0,0,1,1,0,0
9134,20,19.047461153319887,0,1,18,14,49,5,Low,1,0,252,4.2,0.3809492230663977,0.1,0.2611312256995008,0.6983427922832802,1,0,0,1,0,1,0,0
9135,22,8.612156614530551,1,3,13,21,58,19,Low,1,0,273,4.55,0.14596875617848393,0.3220338983050847,2.180860703113497,2.184733441427142,1,0,1,0,0,0,0,1
9136,41,9.987578341053728,0,1,1,124,15,24,Low,1,0,124,2.066666666666667,0.624223646315858,1.5,2.379163679188142,11.285471297773535,1,1,0,0,0,0,0,0
9137,23,21.65638259550117,0,1,7,45,45,42,Medium,0,1,315,5.25,0.4707909259891559,0.9130434782608695,1.9304679817813484,1.9861952723615972,1,0,0,1,0,0,0,0
9138,47,16.209307153657114,0,2,6,62,96,40,Medium,0,1,372,6.2,0.16710625931605272,0.41237113402061853,2.452587324718488,3.602701691963497,1,0,1,0,0,0,1,0
9139,38,5.990720486362284,1,2,7,43,72,16,Medium,0,1,301,5.016666666666667,0.08206466419674362,0.2191780821917808,2.6269470148606486,6.151011198900849,0,0,0,0,0,1,0,0
9140,29,15.973762574875895,0,1,1,69,81,14,Low,1,0,69,1.15,0.19480198262043774,0.17073170731707318,0.870984620731098,4.065097511269065,0,0,1,0,0,0,0,1
9141,46,3.683183597785032,0,1,19,42,64,31,Medium,0,1,798,13.3,0.056664363042846645,0.47692307692307695,8.194156904822117,8.968258263430972,0,0,0,0,0,0,0,0
9142,46,6.252455837162762,1,3,8,103,54,36,Medium,0,1,824,13.733333333333333,0.11368101522114112,0.6545454545454545,5.667099610420734,14.202085791713653,0,0,0,1,0,0,0,1
9143,38,1.3485441645161362,1,3,3,124,82,4,Medium,0,1,372,6.2,0.01624752005441128,0.04819277108433735,2.761393195999749,52.79866645622454,1,0,1,0,0,0,0,1
9144,26,16.331728199932105,1,3,16,52,87,2,Medium,0,1,832,13.866666666666667,0.18558782045377392,0.022727272727272728,0.12171574259658602,3.000277837279014,1,1,0,0,0,0,0,0
9145,16,22.755435580784155,1,1,12,132,4,4,High,0,2,1584,26.4,4.551087116156831,0.8,0.17501307231103588,5.556623011651919,1,0,0,1,0,0,1,0
9146,17,22.397026414328703,0,1,17,105,60,37,High,0,2,1785,29.75,0.3671643674480115,0.6065573770491803,1.6446618019008115,4.48774977386427,1,0,1,0,0,0,0,1
9147,31,19.3903095458206,0,1,11,27,23,13,Low,1,0,297,4.95,0.8079295644091916,0.5416666666666666,0.6669981289644346,1.3241584164932008,0,0,0,0,1,0,0,1
9148,16,3.84468318202322,0,3,3,159,8,44,Low,1,0,477,7.95,0.4271870202248022,4.888888888888889,11.15425446599047,32.8194835505423,1,0,0,0,1,1,0,0
9149,16,20.256331595040905,0,1,9,19,95,31,Medium,0,1,171,2.85,0.21100345411500943,0.3229166666666667,1.5228677060631122,0.8938513174320584,1,0,0,0,0,0,1,0
